"The LSAT Trainer: A Remarkable Self-Study Guide For The Self-Driven Student","Mike Kim","Law","https://images-na.ssl-images-amazon.com/images/I/61cc6p%2BagIL._SL500_SR200,200_.jpg","4.2","22"
"The Law of Trusts","James Penner","Law","https://images-na.ssl-images-amazon.com/images/I/41AZxJYIYzL._SL500_SR200,200_.jpg","4.5","2"
"Estate Planning Through Family Meetings: Without Breaking Up the Family (Wills/Estates Series)","Lynne Butler","Law","https://images-na.ssl-images-amazon.com/images/I/51WX7URY2kL._SL500__BG0,0,0,0_FMpng_SR200,200_.jpg","5.0","1"
"Getting to Maybe: How to Excel in Law School Exams","Richard Michael Fischl","Law","https://images-na.ssl-images-amazon.com/images/I/51S9Em61H9L._SL500__BG0,0,0,0_FMpng_SR200,200_.jpg","3.9","26"
"Thinking Like a Writer: A Lawyer's Guide to Effective Writing and Editing","Stephen V. Armstrong","Law","https://images-na.ssl-images-amazon.com/images/I/61dek%2BaryIL._SL500_SR200,200_.jpg","4.4","2"
"The Lawyer's Guide to Succession Planning: A Project Management Approach for Successful Law Firm Transitions and Exits","John W Olmstead","Law","https://images-na.ssl-images-amazon.com/images/I/91BxqleA3qL._SL500_SR200,200_.jpg","",""
"Plain English for Lawyers","Richard C. Wydick","Law","https://images-na.ssl-images-amazon.com/images/I/412D0N483SL._SL500_SR200,200_.jpg","3.9","3"
"Law School Exams: A Guide to Better Grades, Second Edition","Alex Schimel","Law","https://images-na.ssl-images-amazon.com/images/I/71PaJy7dmSL._SL500__BG0,0,0,0_FMpng_SR200,200_.jpg","",""
"The Constitution of the United States of America, with the Bill of Rights and All of the Amendments; The Declaration of Independence; And the Articles","Thomas Jefferson","Law","https://images-na.ssl-images-amazon.com/images/I/81iqqGQiRNL._SL500_SR200,200_.jpg","4.4","10"
"10 Actual, Official LSAT PrepTests: (PrepTests 7,9,10,11,12,13,14,15,16,18)","Law School Admission Council","Law","https://images-na.ssl-images-amazon.com/images/I/41QKVrGZjLL._SL500_SR200,200_.jpg","5.0","3"
"Firefighters: Their Lives in Their Own Words","Dennis Smith","Law","https://images-na.ssl-images-amazon.com/images/I/81GS8dg7mwL._SL500_SR200,200_.jpg","3.7","8"
"In Doubt: The Psychology of the Criminal Justice Process","Dan Simon","Law","https://images-na.ssl-images-amazon.com/images/I/41tMQV2D95L._SL500_SR200,200_.jpg","",""
"The Most Dangerous Branch: Inside the Supreme Court's Assault on the Constitution","David A. Kaplan","Law","https://images-na.ssl-images-amazon.com/images/I/A1txrQrV3XL._SL500__BG0,0,0,0_FMpng_SR200,200_.jpg","",""
"The New Lawyer, Second Edition: How Clients Are Transforming the Practice of Law","Julie Macfarlane","Law","https://images-na.ssl-images-amazon.com/images/I/61fqN9rhCHL._SL500_SR200,200_.jpg","",""
"Principle and Policy in Contract Law: Competing or Complementary Concepts?","Stephen Waddams","Law","https://images-na.ssl-images-amazon.com/images/I/51-ApACyelL._SL500__BG0,0,0,0_FMpng_SR200,200_.jpg","5.0","2"
"Administrative Law and Process in a Nutshell","Ronald Levin","Law","https://images-na.ssl-images-amazon.com/images/I/416bfH0lyRL._SL500_SR200,200_.jpg","",""
"The U.S. Constitution: A Very Short Introduction (Very Short Introductions)","David J. Bodenhamer","Law","https://images-na.ssl-images-amazon.com/images/I/91PNAJTRWtL._SL500__BG0,0,0,0_FMpng_SR200,200_.jpg","",""
"Unsettled Expectations: Uncertainty, Land and Settler Decolonization","Eva Mackey","Law","https://images-na.ssl-images-amazon.com/images/I/51c5nLVXChL._SL500_SR200,200_.jpg","4.5","2"
"Criminal Law in the Age of the Administrative State (Studies in Penal Theory and Philosophy)","Vincent Chiao","Law","https://images-na.ssl-images-amazon.com/images/I/91KVxFxSmkL._SL500__BG0,0,0,0_FMpng_SR200,200_.jpg","",""
"The Curse of Bigness: Antitrust in the New Gilded Age","Tim Wu","Law","https://images-na.ssl-images-amazon.com/images/I/51igZs27ByL._SL500_SR200,200_.jpg","",""
"The Canadian Guide to Will and Estate Planning: Everything You Need to Know Today to Protect Your Wealth and Your Family Tomorrow Fourth Edition","Douglas Gray","Law","https://images-na.ssl-images-amazon.com/images/I/61Di9EQkpJL._SL500_SR200,200_.jpg","4.6","6"
"Art Sozo: Painting with God: Connecting to God's Heart","Gail B Spooner","Law","https://images-na.ssl-images-amazon.com/images/I/51jCneNHgxL._SL500_SR200,200_.jpg","",""
"Nature Calendar 2019: 16 Month Calendar","Mason Landon","Law","https://images-na.ssl-images-amazon.com/images/I/51xInD9YpnL._SL500_SR200,200_.jpg","",""
"ADMINISTRATIVE LAW IN CONTEXT, 3RD EDITION","Colleen M. Flood","Law","https://images-na.ssl-images-amazon.com/images/I/21bBd92c8BL._SL500_SR200,200_.jpg","",""
"Discovering Indigenous Lands: The Doctrine of Discovery in the English Colonies","Robert J. Miller","Law","https://images-na.ssl-images-amazon.com/images/I/51xIdp7zlqL._SL500__BG0,0,0,0_FMpng_SR200,200_.jpg","",""
"Multicultural Citizenship: A Liberal Theory of Minority Rights","Will Kymlicka","Law","https://images-na.ssl-images-amazon.com/images/I/71Lf7wVeS9L._SL500_SR200,200_.jpg","4.0","6"
"Canadian Law Dictionary","Stephen G. Coughlan Ph.D. LL.B.","Law","https://images-na.ssl-images-amazon.com/images/I/71t6SBDdvFL._SL500_SR200,200_.jpg","4.5","23"
"Canadian in America, Revised, The","Brian D. Wruk","Law","https://images-na.ssl-images-amazon.com/images/I/71xHXB3jHLL._SL500__BG0,0,0,0_FMpng_SR200,200_.jpg","5.0","4"
"Losing True North: Justin Trudeau’s Assault on Canadian Citizenship","Candice Malcolm","Law","https://images-na.ssl-images-amazon.com/images/I/81xsMzXBcJL._SL500_UX300_PJku-sticker-v7,TopRight,0,-50_OU15__BG0,0,0,0_FMpng_SR200,200_.jpg","4.4","112"
"Dot Grid Notebook: Large (8.5 x 11 inches) - 106 Dotted Pages || Red Dotted Notebook/Journal","Lila Notebooks","Law","https://images-na.ssl-images-amazon.com/images/I/211Y1TOFczL._SL500_SR200,200_.jpg","",""
"Twinkle & Shine Advent Calendar","Galison","Law","https://images-na.ssl-images-amazon.com/images/I/51WpYP7sXnL._SL500_SR200,200_.jpg","",""
"Living Treaties: Narrating Mi'kmaw Treaty Relations","Marie Battiste","Law","https://images-na.ssl-images-amazon.com/images/I/51E6fWxOHYL._SL500_SR200,200_.jpg","",""
"Creative License: The Law and Culture of Digital Sampling","Kembrew Mcleod","Law","https://images-na.ssl-images-amazon.com/images/I/51%2B6Jfj6zJL._SL500_SR200,200_.jpg","4.0","1"
"Blockchain: Ultimate guide to understanding blockchain, bitcoin, cryptocurrencies, smart contracts and the future of money.","Mark Gates","Law","https://images-na.ssl-images-amazon.com/images/I/91Cjz7EzdHL._SL500_UX300_PJku-sticker-v7,TopRight,0,-50_OU15__BG0,0,0,0_FMpng_SR200,200_.jpg","3.9","8"
"Receitas simples para todos os dias: Instruções passo a passo para multivarks e fornos","Oleg Prokopenko","Law","https://images-na.ssl-images-amazon.com/images/I/71xPqcofV2L._SL500_SR200,200_.jpg","",""
"The Birthright Lottery: Citizenship and Global Inequality","Ayelet Shachar","Law","https://images-na.ssl-images-amazon.com/images/I/51pjG-uX40L._SL500_SR200,200_.jpg","",""
"BeDADitudes","Gregory K. Popcak;","Law","https://images-na.ssl-images-amazon.com/images/I/51wG7XnU-vL._SL500_SR200,200_.jpg","5.0","1"
"Corporate Friction: How Corporate Law Impedes American Progress and What to Do about It","David Yosifon","Law","https://images-na.ssl-images-amazon.com/images/I/71NpIXLbnyL._SL500_SR200,200_.jpg","",""
"The Sleeping Giant Awakens: Genocide, Indian Residential Schools, and the Challenge of Conciliation","David B. MacDonald","Law","https://images-na.ssl-images-amazon.com/images/I/91B-ai-o4YL._SL500_SR200,200_.jpg","",""
"Think Twice In a Jar","Cards","Law","https://images-na.ssl-images-amazon.com/images/I/51s6c38%2BiNL._SL500_SR200,200_.jpg","5.0","2"
"As Long As This Land Shall Last: A History of Treaty 8 and Treaty 11, 1870-1939","Rene Fumoleau","Law","https://images-na.ssl-images-amazon.com/images/I/51HCEGa3UlL._SL500_SR200,200_.jpg","5.0","1"
"Quick & Legal Will Book","Denis Clifford Attorney","Law","https://images-na.ssl-images-amazon.com/images/I/71%2BHnCEZJZL._SL500_SR200,200_.jpg","4.0","1"
"American Immigration: A Very Short Introduction (Very Short Introductions)","David A. Gerber","Law","https://images-na.ssl-images-amazon.com/images/I/91jvR3oxHtL._SL500__BG0,0,0,0_FMpng_SR200,200_.jpg","5.0","1"
"The Ontario Municipal Board: The Last Trip","Peter H Howden","Law","https://images-na.ssl-images-amazon.com/images/I/41CzWkF4yBL._SL500_SR200,200_.jpg","4.0","1"
"Policy Change, Courts, and the Canadian Constitution","Emmett Macfarlane","Law","https://images-na.ssl-images-amazon.com/images/I/41Jkpr3g%2BnL._SL500_SR200,200_.jpg","",""
"Things Better Than Boobs","Theodore Rasbury","Law","https://images-na.ssl-images-amazon.com/images/I/41yINfVEAaL._SL500_SR200,200_.jpg","",""
"The Case Against Impeaching Trump","Alan Dershowitz","Law","https://images-na.ssl-images-amazon.com/images/I/710aHPO58ML._SL500_SR200,200_.jpg","5.0","2"
"A Daring Sacrifice","Jody Hedlund","Law","https://images-na.ssl-images-amazon.com/images/I/51xg81LphRL._SL500_SR200,200_.jpg","4.8","6"
"Swear Word Coloring Book:40 Unique Sweary Designs .: Relaxing Coloring Book with Sweary Words(Beautiful &  Stress Relief Designs To Color)","Alex Stallman","Law","https://images-na.ssl-images-amazon.com/images/I/612DFGBw55L._SL500_SR200,200_.jpg","4.0","13"
"Swear Word Coloring Book : 40 Swear Words, Obnoxious Words and Insults: Release Your Anxiety and Stress. Sweary Beautiful Designs : Patterns, Flowers, Mandalas (Swear and Relax)","Alex Stallman","Law","https://images-na.ssl-images-amazon.com/images/I/6149ws%2BQq-L._SL500_SR200,200_.jpg","4.2","39"
"DISAPPEAR WITHOUT A TRACE - BE INVISIBLE TO BIG BROTHER & ANONYMOUS ONLINE - PROTECT FAMILY, HOME, MONEY, ASSETS, PRIVACY & SECURITY (How To Be Invisible) (HOW TO BOOK & GUIDE TO AVOID DISASTER 1)","DAVID AUTHOR","Law","https://images-na.ssl-images-amazon.com/images/I/9146CRDYMEL._SL500_UX300_PJku-sticker-v7,TopRight,0,-50_OU15__BG0,0,0,0_FMpng_SR200,200_.jpg","",""
"The Leopard","Jo Nesbo","Law","https://images-na.ssl-images-amazon.com/images/I/51yRep7vjBL._SL500_SR200,200_.jpg","4.1","15"
"Starting and Maintaining a Charity in Canada","Adam Aptowitzer","Law","https://images-na.ssl-images-amazon.com/images/I/41snjG3BFWL._SL500_SR200,200_.jpg","5.0","10"
"Losing True North: Justin Trudeau's Assault on Canadian Citizenship","Candice Malcolm","Law","https://images-na.ssl-images-amazon.com/images/I/51OV5dAxOdL._SL500_SR200,200_.jpg","4.4","112"
"How Lawyers Swear Coloring Book: A Funny, Irreverent, Clean Swear Word Lawyer Coloring Book Gift Idea","Coloring Crew","Law","https://images-na.ssl-images-amazon.com/images/I/61SKay6MPdL._SL500_SR200,200_.jpg","",""
"Banana Fish, Vol. 18","Akimi Yoshida","Law","https://images-na.ssl-images-amazon.com/images/I/91t%2B9qBlvBL._SL500_SR200,200_.jpg","4.5","2"
"International Law and the Arctic","Michael Byers","Law","https://images-na.ssl-images-amazon.com/images/I/61msH1DqCaL._SL500_SR200,200_.jpg","",""
"Landlord's Legal Kit For Dummies","Robert S. Griswold","Law","https://images-na.ssl-images-amazon.com/images/I/5163X9DhKEL._SL500_SR200,200_.jpg","",""
"Blind Ambition: The White House Years","John W. Dean","Law","https://images-na.ssl-images-amazon.com/images/I/91ajsTz3QzL._SL500__BG0,0,0,0_FMpng_SR200,200_.jpg","4.4","7"
"Circle of Greed: The Spectacular Rise and Fall of the Lawyer Who Brought Corporate America to Its Knees","Patrick Dillon","Law","https://images-na.ssl-images-amazon.com/images/I/51YwGSp7jlL._SL500_SR200,200_.jpg","",""
"The Fall of the House of Zeus: The Rise and Ruin of America's Most Powerful Trial Lawyer","Curtis Wilkie","Law","https://images-na.ssl-images-amazon.com/images/I/619UgBl7pEL._SL500_SR200,200_.jpg","",""
"Just Mercy: A Story of Justice and Redemption","Bryan Stevenson","Law","https://images-na.ssl-images-amazon.com/images/I/91zGz1oe8hL._SL500__BG0,0,0,0_FMpng_SR200,200_.jpg","5.0","38"
"Illusion of Justice: Inside Making a Murderer and America's Broken System","Jerome F Buting","Law","https://images-na.ssl-images-amazon.com/images/I/51I5kf-kR8L._SL500_SR200,200_.jpg","4.2","4"
"Without a Doubt","Marcia Clark","Law","https://images-na.ssl-images-amazon.com/images/I/912rl8RPRsL._SL500_UX300_PJku-sticker-v7,TopRight,0,-50_OU15__BG0,0,0,0_FMpng_SR200,200_.jpg","3.9","53"
"Under the Wig: A Lawyer’s Stories of Murder, Guilt and Innocence","William Clegg","Law","https://images-na.ssl-images-amazon.com/images/I/81150aEntYL._SL500__BG0,0,0,0_FMpng_SR200,200_.jpg","",""
"Scalia Speaks: Reflections on Law, Faith, and Life Well Lived","Antonin Scalia","Law","https://images-na.ssl-images-amazon.com/images/I/91I13936kIL._SL500_SR200,200_.jpg","5.0","1"
"Lawyers Gone Bad: Money, Sex, and Madness in Canada's Legal Profession","Philip Slayton","Law","https://images-na.ssl-images-amazon.com/images/I/51WOMrPrU8L._SL500_SR200,200_.jpg","3.0","1"
"Gorilla and the Bird: A Memoir of Madness and a Mother's Love","Zack McDermott","Law","https://images-na.ssl-images-amazon.com/images/I/41aaHLtyfxL._SL500_SR200,200_.jpg","2.0","1"
"Claire L'Heureux-Dubé: A Life","Constance Backhouse","Law","https://images-na.ssl-images-amazon.com/images/I/51vt9h28O2L._SL500_SR200,200_.jpg","",""
"A Death in the Islands: The Unwritten Law and the Last Trial of Clarence Darrow","Mike Farris","Law","https://images-na.ssl-images-amazon.com/images/I/81TvRpQ4BIL._SL500__BG0,0,0,0_FMpng_SR200,200_.jpg","4.0","1"
"Brian Dickson: A Judge's Journey","Robert Sharpe","Law","https://images-na.ssl-images-amazon.com/images/I/41tyN7n8THL._SL500_SR200,200_.jpg","",""
"Justice Bertha Wilson: One Woman's Difference","Kim Brooks","Law","https://images-na.ssl-images-amazon.com/images/I/51ApI1eaD4L._SL500_SR200,200_.jpg","5.0","1"
"Getting Off   A Criminal Lawyer's Road to Redemption: Don Tait was obsessed with getting clients off and keeping them out of prison. Sometimes that barely kept him on the right side of the law. He got off on the challenge, excitement and raw passion that brought him fame, fortune and devastation.","Ms Veronique A Perrier Mandal","Law","https://images-na.ssl-images-amazon.com/images/I/71GK-6xAPUL._SL500_SR200,200_.jpg","4.6","29"
"The Cyanide Canary: A True Story of Injustice","Robert Dugoni","Law","https://images-na.ssl-images-amazon.com/images/I/81s8N27nUmL._SL500_UX300_PJku-sticker-v7,TopRight,0,-50_OU15__BG0,0,0,0_FMpng_SR200,200_.jpg","5.0","1"
"Sisters in Law: How Sandra Day O'Connor and Ruth Bader Ginsburg Went to the Supreme Court and Changed the World","Linda Hirshman","Law","https://images-na.ssl-images-amazon.com/images/I/514%2BQw-x-sL._SL500_SR200,200_.jpg","5.0","1"
"Illusion of Justice: Inside Making a Murderer and America's Broken System","Jerome F. Buting","Law","https://images-na.ssl-images-amazon.com/images/I/81v2ruK9kTL._SL500__BG0,0,0,0_FMpng_SR200,200_.jpg","4.2","4"
"In Search of A Better World: A Human Rights Odyssey","Payam Akhavan","Law","https://images-na.ssl-images-amazon.com/images/I/9153qlqgvdL._SL500_SR200,200_.jpg","4.7","15"
"A Civil Action","Jonathan Harr","Law","https://images-na.ssl-images-amazon.com/images/I/91ayGHHxFbL._SL500_SR200,200_.jpg","4.3","153"
"Law of the Jungle: The $19 Billion Legal Battle Over Oil in the Rain Forest and the Lawyer Who'd Stop at Nothing to Win","Paul M. Barrett","Law","https://images-na.ssl-images-amazon.com/images/I/51LXbi-ewBL._SL500_SR200,200_.jpg","",""
"Journal of the Federal Convention Kept by James Madison: Special Edition","E. H. Scott","Law","https://images-na.ssl-images-amazon.com/images/I/81p8CFI8H0L._SL500_SR200,200_.jpg","",""
"Eliot Ness: The Real Story","Paul W. Heimel","Law","https://images-na.ssl-images-amazon.com/images/I/81319AyiMSL._SL500_SR200,200_.jpg","5.0","1"
"Don't Pee on My Leg and Tell Me It's Raining: America's Toughest Family Court Judge Speaks Out","Judy Sheindlin","Law","https://images-na.ssl-images-amazon.com/images/I/51MYteQPxuL._SL500_SR200,200_.jpg","4.3","54"
"The Kid from Simcoe Street: A Memoir and Poems","James Clarke","Law","https://images-na.ssl-images-amazon.com/images/I/61WGzgOSL4L._SL500_SR200,200_.jpg","5.0","4"
"Think Like Benjamin Franklin: Top 30 Life Lessons From Benjamin Franklin","Ivan Fernandez","Law","https://images-na.ssl-images-amazon.com/images/I/81TgeL3pfGL._SL500_UX300_PJku-sticker-v7,TopRight,0,-50_OU15__BG0,0,0,0_FMpng_SR200,200_.jpg","",""
"You Can't Spell Truth Without Ruth: An Unauthorized Collection of Witty & Wise Quotes from the Queen of Supreme, Ruth Bader Ginsburg","Mary Zaia","Law","https://images-na.ssl-images-amazon.com/images/I/81RAyqIDEyL._SL500_SR200,200_.jpg","",""
"The Ruth Bader Ginsburg Coloring Book: A Tribute to the Always Colorful and Often Inspiring Life of the Supreme Court Justice Known as RBG","Tom F. O'Leary","Law","https://images-na.ssl-images-amazon.com/images/I/51w0zSvtT6L._SL500_SR200,200_.jpg","",""
"Counselor: A Life at the Edge of History","Ted Sorensen","Law","https://images-na.ssl-images-amazon.com/images/I/513rZGBC3yL._SL500_SR200,200_.jpg","4.0","3"
"The Great Depression: A Diary","Benjamin Roth","Law","https://images-na.ssl-images-amazon.com/images/I/419Z11Vw4FL._SL500_SR200,200_.jpg","5.0","1"
"John Marshall: The Man Who Made the Supreme Court","Richard Brookhiser","Law","https://images-na.ssl-images-amazon.com/images/I/91UUhyegwvL._SL500__BG0,0,0,0_FMpng_SR200,200_.jpg","",""
"Crossing Hitler: The Man Who Put the Nazis on the Witness Stand","Benjamin Carter Hett","Law","https://images-na.ssl-images-amazon.com/images/I/51otgmDRsHL._SL500_SR200,200_.jpg","4.3","2"
"Invisible: The Forgotten Story of the Black Woman Lawyer Who Took Down America's Most Powerful Mobster","Stephen L. Carter","Law","https://images-na.ssl-images-amazon.com/images/I/91LHj1TXBQL._SL500__BG0,0,0,0_FMpng_SR200,200_.jpg","",""
"Company Man: Thirty Years of Controversy and Crisis in the CIA","John Rizzo","Law","https://images-na.ssl-images-amazon.com/images/I/71a4F0Z7uCL._SL500__BG0,0,0,0_FMpng_SR200,200_.jpg","",""
"The Entrepreneurial State: Debunking Public vs. Private Sector Myths","Mariana Mazzucato","Law","https://images-na.ssl-images-amazon.com/images/I/71IZr6VlhcL._SL500_SR200,200_.jpg","4.6","6"
"The Corruption of Economics","Mason Gaffney","Law","https://images-na.ssl-images-amazon.com/images/I/51n0s9g4BoL._SL500_SR200,200_.jpg","5.0","1"
"The Essays of Warren Buffett: Lessons for Corporate America","Warren E. Buffett","Law","https://images-na.ssl-images-amazon.com/images/I/81WIV%2BRymeL._SL500_SR200,200_.jpg","4.6","20"
"The Law of Entry, Search, and Seizure","Richard Stone","Law","https://images-na.ssl-images-amazon.com/images/I/41E7KT4V08L._SL500_SR200,200_.jpg","",""
"Border Cities Powerhouse: The Rise of Windsor: 1901-1945","Patrick Brode","Law","https://images-na.ssl-images-amazon.com/images/I/51VkC8BLuiL._SL500_SR200,200_.jpg","",""
"Video Game Law: Everything you need to know about Legal and Business Issues in the Game Industry","S. Gregory Boyd","Law","https://images-na.ssl-images-amazon.com/images/I/41r3yCzUplL._SL500_SR200,200_.jpg","",""
"Make Sure It's Deductible, Fourth Edition","Evelyn Jacks","Law","https://images-na.ssl-images-amazon.com/images/I/51J4qUwO4uL._SL500_SR200,200_.jpg","3.7","23"
"Managing the Law: The Legal Aspects of Doing Business Plus MyBusLawLab -- Access Card Package (5th Edition)","Mitchell McInnes","Law","https://images-na.ssl-images-amazon.com/images/I/51oYmlt0siL._SL500_SR200,200_.jpg","5.0","1"
"The Smartest Guys in the Room: The Amazing Rise and Scandalous Fall of Enron","Bethany McLean","Law","https://images-na.ssl-images-amazon.com/images/I/81KobxYF05L._SL500_SR200,200_.jpg","4.5","25"
"I'm Right and You're an Idiot: The Toxic State of Public Discourse and How to Clean it Up","James Hoggan","Law","https://images-na.ssl-images-amazon.com/images/I/81QdUzk7I8L._SL500__BG0,0,0,0_FMpng_SR200,200_.jpg","4.3","19"
"The Mediator's Handbook: Revised & Expanded fourth edition","Dr. Jennifer E. Beer PhD","Law","https://images-na.ssl-images-amazon.com/images/I/411WVYkIMAL._SL500_SR200,200_.jpg","3.5","8"
"Class Action: The Landmark Case that Changed Sexual Harrassment","Clara Bingham","Law","https://images-na.ssl-images-amazon.com/images/I/51o%2BvBiXZOL._SL500__BG0,0,0,0_FMpng_SR200,200_.jpg","5.0","7"
"This Business of Music - 10th Edition: The Definitive Guide to the Business and Legal Issues of the Music Industry","M. William Krasilovsky","Law","https://images-na.ssl-images-amazon.com/images/I/41kRTEawx3L._SL500_SR200,200_.jpg","",""
"Dead Peasants - A Thriller: A Zoo Crew Novel (Zoo Crew series Book 2)","Dustin Stevens","Law","https://images-na.ssl-images-amazon.com/images/I/81L1cXyPEYL._SL500__BG0,0,0,0_FMpng_SR200,200_.jpg","4.4","3"
"Start Your Own Corporation: Why the Rich Own Their Own Companies and Everyone Else Works for Them","Garrett Sutton","Law","https://images-na.ssl-images-amazon.com/images/I/81sQzH9JGIL._SL500_SR200,200_.jpg","4.2","2"
"JavaScript: A Detailed Approach to Practical Coding (Step-By-Step JavaScript Book 2)","Nathan Clark","Law","https://images-na.ssl-images-amazon.com/images/I/71xrRLC8IIL._SL500_UX300_PJku-sticker-v7,TopRight,0,-50_OU15__BG0,0,0,0_FMpng_SR200,200_.jpg","",""
"The New Lawyer: How Settlement Is Transforming the Practice of Law","Julie MacFarlane","Law","https://images-na.ssl-images-amazon.com/images/I/61Pg-8gCKGL._SL500_SR200,200_.jpg","",""
"Lawyers Favorite ""Swear Words"" Adult Coloring Book Over 30 Funny Swear Word: Mandalas To Color!  For Lawyers & Law Students!  Give your Favorite Attorney a Unique Gift that will Provide Enjoyment & Relieve Stress from a Long, Hard Day of Litigation!","Nyx Spectrum","Law","https://images-na.ssl-images-amazon.com/images/I/61ET26cTlGL._SL500_SR200,200_.jpg","3.0","1"
"Insurance: Concepts & Coverage","Marshall Wilson III Reavis","Law","https://images-na.ssl-images-amazon.com/images/I/616CV75hLuL._SL500_SR200,200_.jpg","",""
"The Essays of Warren Buffett: Lessons for Corporate America, Fourth Edition","Lawrence A. Cunningham","Law","https://images-na.ssl-images-amazon.com/images/I/819M7ug3NjL._SL500__BG0,0,0,0_FMpng_SR200,200_.jpg","4.6","20"
"Private Government: How Employers Rule Our Lives (and Why We Don't Talk about It)","Elizabeth Anderson","Law","https://images-na.ssl-images-amazon.com/images/I/41-4rUaBl8L._SL500_SR200,200_.jpg","",""
"Here's The Deal: Everything You Wish a Lawyer Would Tell You About Buying a Small Business","Joel Ankney","Law","https://images-na.ssl-images-amazon.com/images/I/41fMjZmIx4L._SL500_SR200,200_.jpg","",""
"International Trade Law","Indira Carr","Law","https://images-na.ssl-images-amazon.com/images/I/81gjMnLaUkL._SL500_SR200,200_.jpg","",""
"The Tyranny of Metrics","Jerry Z. Muller","Law","https://images-na.ssl-images-amazon.com/images/I/51BDXmFgTLL._SL500_SR200,200_.jpg","4.5","2"
"The Business Valuation Bench Book","William J Morrison","Law","https://images-na.ssl-images-amazon.com/images/I/71zPibUIiQL._SL500_SR200,200_.jpg","",""
"Chirelstein's Concepts and Case Analysis in the Law of Contracts, 7th (Concepts and Insights Series)","Marvin Chirelstein","Law","https://images-na.ssl-images-amazon.com/images/I/51WBGKJXCeL._SL500__BG0,0,0,0_FMpng_SR200,200_.jpg","",""
"Converting the Substantive Law to Data - Restatement of the Law Second, Contracts 2d: Sections 1 and 2 (AI and the Law)","William S. Veatch","Law","https://images-na.ssl-images-amazon.com/images/I/71U0hJAzE6L._SL500_UX300_PJku-sticker-v7,TopRight,0,-50_OU15__BG0,0,0,0_FMpng_SR200,200_.jpg","",""
"Contract as Promise: A Theory of Contractual Obligation","Charles Fried","Law","https://images-na.ssl-images-amazon.com/images/I/71qSrvf-knL._SL500__BG0,0,0,0_FMpng_SR200,200_.jpg","5.0","1"
"Managing the Law: The Legal Aspects of Doing Business, Loose Leaf Version (5th Edition)","Mitchell McInnes","Law","https://images-na.ssl-images-amazon.com/images/I/41mZAvXsU0L._SL500_SR200,200_.jpg","5.0","1"
"Entertainment Careers for Lawyers","William D. Henslee","Law","https://images-na.ssl-images-amazon.com/images/I/81xg%2BU%2BaQBL._SL500_SR200,200_.jpg","",""
"Cases, Materials and Notes on Partnerships and Canadian Business Corporations","Poonam Puri","Law","https://images-na.ssl-images-amazon.com/images/I/21823VKx2pL._SL500_SR200,200_.jpg","5.0","1"
"Canadian Estate Planning Made Easy","Terrance Hamilton Hall","Law","https://images-na.ssl-images-amazon.com/images/I/41G0oTXxGkL._SL500_SR200,200_.jpg","4.5","6"
"Incorporation Kit for Ontario","Stephen M. Georgas","Law","https://images-na.ssl-images-amazon.com/images/I/51DzNpmsMFL._SL500_SR200,200_.jpg","3.0","1"
"Side Effects: A Prosecutor, a Whistleblower, and a Bestselling Antidepressant on Trial","Alison Bass","Law","https://images-na.ssl-images-amazon.com/images/I/41BneTK-PyL._SL500_SR200,200_.jpg","4.0","1"
"Price Paid: The Fight for First Nations Survival","Bev Sellars","Law","https://images-na.ssl-images-amazon.com/images/I/51PtrtxxuvL._SL500_SR200,200_.jpg","5.0","5"
"On Intersectionality: Essential Writings","Kimberlé Crenshaw","Law","https://images-na.ssl-images-amazon.com/images/I/71jD3zr9YZL._SL500_SR200,200_.jpg","",""
"The Feminist Lie: It Was Never About Equality","Bob Lewis","Law","https://images-na.ssl-images-amazon.com/images/I/91HWTEkr5TL._SL500__BG0,0,0,0_FMpng_SR200,200_.jpg","4.2","12"
"Strong Curves: A Woman's Guide to Building a Better Butt and Body","Bret Contreras MS CSCS","Law","https://images-na.ssl-images-amazon.com/images/I/51H%2BR-AA4vL._SL500_SR200,200_.jpg","4.7","47"
"Queer (In)Justice: The Criminalization of LGBT People in the United States","Joey Mogul","Law","https://images-na.ssl-images-amazon.com/images/I/91QSnCqx%2B0L._SL500_SR200,200_.jpg","",""
"The Gulag Archipelago","Aleksandr Solzhenitsyn;","Law","https://images-na.ssl-images-amazon.com/images/I/71GwetH7WjL._SL500_SR200,200_.jpg","4.3","9"
"Constitution of the Dominion of Canada","Canadian Parliament","Law","https://images-na.ssl-images-amazon.com/images/I/71daG8UtjmL._SL500__BG0,0,0,0_FMpng_SR200,200_.jpg","",""
"We the Corporations: How American Businesses Won Their Civil Rights","Adam Winkler","Law","https://images-na.ssl-images-amazon.com/images/I/91VInKy9QXL._SL500_SR200,200_.jpg","",""
"On the Social Contract","Jean-Jacques Rousseau","Law","https://images-na.ssl-images-amazon.com/images/I/71yxkNatRtL._SL500_SR200,200_.jpg","4.7","11"
"Therapeutic Nations: Healing in an Age of Indigenous Human Rights","Dian Million","Law","https://images-na.ssl-images-amazon.com/images/I/51EdPKkZDpL._SL500_SR200,200_.jpg","5.0","4"
"The Counterrevolution: How Our Government Went to War Against Its Own Citizens","Bernard E. Harcourt","Law","https://images-na.ssl-images-amazon.com/images/I/51s5xNqq1hL._SL500_SR200,200_.jpg","",""
